id,group,input,target_lufs,ceiling_dbtp,receipt_lufs,ind_lufs,ff_I,receipt_tp,ind_tp,ff_Peak,receipt_lra,ind_lra,A1_tp_excess_db,A2_lufs_err,A3_lufs_diff,A3_tp_diff,A3_lra_diff,crest_db,psr_db,p95_p10_db,corr,side_mid_db,length_delta_frames,lag_samples,max_abs_diff_vs_ref,ind_sr,ind_subtype,ind_finite,clipped_run_fraction,repeat_identical,checks,src_lufs,src_tp,src_lra,sha256,error
M_input04_oomph,main,fixtures/inputs/input04.wav,-14.0,-1.0,-14.0,-13.99999967565165,-14.0,-4.5423264503479,-4.5423339788266235,-4.5,6.706506729125977,6.823249094822511,-3.5423339788266235,3.2434835084416136e-07,3.2434835084416136e-07,-7.5284787230955885e-06,0.11674236569653473,10.855942109183932,7.503109169168529,27.845959533143883,0.969461456121039,-18.094836540743984,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,0811e4c78f9cf6fb68b11725ed4c6e1acb0f73900fce8226a923768ba05afea5,
M_input04_punch,main,fixtures/inputs/input04.wav,-14.0,-1.0,-13.999999046325684,-13.999999340936546,-14.0,-3.0746278762817383,-3.0746352084458466,-3.1,6.265558242797852,6.200610371448022,-2.0746352084458466,6.590634544778595e-07,-2.946108619283905e-07,-7.332164108309058e-06,-0.06494787134982971,13.021212634015221,8.815252991873258,20.98703243961483,0.8663723628213791,-11.451068648712042,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,b17fa12770ebeb00be863b46543cfc8b1f8986a84f140563b6a2e02da6771be3,
M_input04_spatial,main,fixtures/inputs/input04.wav,-14.0,-1.0,-13.999999046325684,-13.999999354722096,-14.0,-2.4638636112213135,-2.463871076936763,-2.5,7.2894463539123535,7.168623169123707,-1.4638710769367629,6.452779039989309e-07,-3.083964124073191e-07,-7.465715449406218e-06,-0.12082318478864629,13.596412590392516,9.275938570181388,24.619377557457028,0.8229935917348311,-10.127601427592696,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,c0acac1817ab47b5aa29af9903a3eb861cefe000a5ba1cd456d6175030fc066f,
M_input04_tape,main,fixtures/inputs/input04.wav,-14.0,-1.0,-14.0,-13.999999852308191,-14.0,-3.1597819328308105,-3.159789178689623,-3.0,7.016644477844238,7.054532994590696,-2.159789178689623,1.4769180900486845e-07,1.4769180900486845e-07,-7.245858812510164e-06,0.03788851674645777,12.684567115417055,8.8239991721692,24.6289760632405,0.923201335104795,-13.985714150047123,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,6ce2d65d1462c77ab0e04276b82fc4d42638bbc98278e44dee48ee5d1d1d19c9,
M_input04_universal,main,fixtures/inputs/input04.wav,-14.0,-1.0,-14.0,-13.999999691717228,-14.0,-2.7247414588928223,-2.7247489010637675,-2.7,7.397010803222656,7.46842316973442,-1.7247489010637675,3.082827717548753e-07,3.082827717548753e-07,-7.4421709452821005e-06,0.07141236651176364,13.1338556270613,9.128303286005028,25.63638913405651,0.8991410788080478,-12.74769025683678,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,6b5eac69025a938ede56ed2a60316f14f60ee56ae6cf2a005dc9a196c0315b80,
M_input04_warmth,main,fixtures/inputs/input04.wav,-14.0,-1.0,-13.999999046325684,-13.999999185161323,-14.0,-3.81414532661438,-3.799807229574805,-3.5,6.551126956939697,6.508283003920324,-2.799807229574805,8.148386765327587e-07,-1.3883563987349135e-07,0.014338097039575004,-0.04284395301937316,11.881674241393625,8.188090892830669,24.16054943352873,0.9231256152633379,-13.981221207160292,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,36dd2ad084817db83d2d56b056a20fb07406ef1068be59f7977697ea6e87d85c,
M_input05_clarity,main,fixtures/inputs/input05.wav,-14.0,-1.0,-14.0,-13.999999818874661,-14.0,-7.753759384155273,-7.76273799279514,-7.7,0.9139188528060913,0.8739075241326564,-6.76273799279514,1.8112533872738368e-07,1.8112533872738368e-07,-0.008978608639866437,-0.04001132867343493,7.515984708083745,5.557778231801279,3.125020215598264,0.906675182887509,-13.102795287252459,1,,,48000,PCM_24,True,0.0,,"['dynamic_range_low', 'comp_density_on_compressed_source']",-9.784682273864746,0.9838196635246277,0.9719051122665405,98cdbb75a6c330960b43ae240d34f4f29205ee1ecbb8ade24c122436a1c5e0bd,
M_input05_custom,main,fixtures/inputs/input05.wav,-14.0,-1.0,-14.0,-14.000000021097549,-14.0,-5.913671493530273,-5.91917385613943,-5.9,1.0445685386657715,1.015767963087601,-4.91917385613943,-2.1097548597026616e-08,-2.1097548597026616e-08,-0.005502362609156819,-0.028800575578170395,9.456324648790577,7.224916824022824,3.3978207286525173,0.9177903086340832,-13.67877671223944,1,,,48000,PCM_24,True,0.0,,['dynamic_range_low'],-9.784682273864746,0.9838196635246277,0.9719051122665405,bc814f95fb104f003f83286847ff8345e0868e7663626d3c7d2457a73ade0f10,
M_input05_loud,main,fixtures/inputs/input05.wav,-14.0,-1.0,-14.0,-14.00000000624716,-14.0,-9.311878204345703,-9.295516177966794,-9.3,0.4899095892906189,0.5053894805997103,-8.295516177966794,-6.247159234362698e-09,-6.247159234362698e-09,0.016362026378908823,0.015479891309091443,6.31139074454061,4.2983935096554635,2.2559622429213775,0.8897551498223131,-12.34048182496271,1,,,48000,PCM_24,True,0.0,,"['dynamic_range_low', 'comp_density_on_compressed_source']",-9.784682273864746,0.9838196635246277,0.9719051122665405,3d475f06e6edd8904e00f948471b98dc9bcbf78b64478451722ec7b2b1fd468e,
M_input05_oomph,main,fixtures/inputs/input05.wav,-14.0,-1.0,-13.999999046325684,-13.999999176097717,-14.0,-9.292525291442871,-9.275546244083715,-9.3,1.0663018226623535,0.9773880559050419,-8.275546244083715,8.239022832867704e-07,-1.297720331194796e-07,0.016979047359155786,-0.08891376675731166,5.656161942101237,4.069320424831446,2.863655969749958,0.9659468182022785,-17.614109352928768,1,,,48000,PCM_24,True,0.0,,"['dynamic_range_low', 'comp_density_on_compressed_source']",-9.784682273864746,0.9838196635246277,0.9719051122665405,dc6384edc6f6b9ac4422467f3ccf7583b511aec339eedec5abe19756ca364145,
M_input05_punch,main,fixtures/inputs/input05.wav,-14.0,-1.0,-13.999999046325684,-13.999999179214607,-14.0,-8.916735649108887,-8.89187002337801,-8.8,0.6318221092224121,0.6288547604050354,-7.89187002337801,8.207853934294462e-07,-1.3288892297680377e-07,0.024865625730877028,-0.0029673488173767026,6.492794919115452,4.639892978553032,2.5782210163079746,0.9055708864281619,-13.049190029094342,1,,,48000,PCM_24,True,0.0,,"['dynamic_range_low', 'comp_density_on_compressed_source']",-9.784682273864746,0.9838196635246277,0.9719051122665405,a516b80689902b79f3cab2f5d8c75afb5c975c83512a79ae7bdd32e66060eeb9,
M_input05_spatial,main,fixtures/inputs/input05.wav,-14.0,-1.0,-14.0,-13.999999686610716,-14.0,-8.18342399597168,-8.201832128089325,-8.2,0.7043371796607971,0.7073817285110895,-7.201832128089325,3.133892843010244e-07,3.133892843010244e-07,-0.018408132117645692,0.0030445488502923723,7.198173681685793,5.288967673219249,2.978219331592019,0.8406607509180559,-10.62651344042375,1,,,48000,PCM_24,True,0.0,,"['dynamic_range_low', 'comp_density_on_compressed_source']",-9.784682273864746,0.9838196635246277,0.9719051122665405,05d434ccf04d3ecdb1ab1aae9f3a3bfbb29f66ae3f709ff0249d22811b855eb9,
M_input05_tape,main,fixtures/inputs/input05.wav,-14.0,-1.0,-14.0,-13.999999941600274,-14.0,-8.695908546447754,-8.666860547660155,-8.6,0.7961819171905518,0.7884434109589993,-7.666860547660155,5.839972594401388e-08,5.839972594401388e-08,0.029047998787598672,-0.007738506231552478,6.5099616768384845,4.746722546435448,2.7941361681886487,0.9305554309773,-14.44044937831201,1,,,48000,PCM_24,True,0.0,,"['dynamic_range_low', 'comp_density_on_compressed_source']",-9.784682273864746,0.9838196635246277,0.9719051122665405,0ffb1daf4650bc9072b9493c19544955f1e2e03e94ec62b9c235175aab5a88a5,
